N,T,p,umbral,chunk,TIME_mean,RSS_mean,TIME_dec_mean,desv_mean,desbalanceos_mean,TIME_std,RSS_std,TIME_dec_std,desv_std,desbalanceos_std,S_pred
100,6,10,50,4,0.000124,1127.2,0.0001167,3.91956145e-08,40.47211729492987,3.7118429085533454e-06,72.11842113265283,3.334999583541534e-06,1.0515804720941768e-08,7.389679314903773,9
100,6,10,50,10,0.000125,1102.0,0.000118,0.0,0.0,4.898979485566355e-06,45.22536161639101,5.2068331172711035e-06,0.0,0.0,10
100,6,10,50,50,0.0001245,1108.4,0.0001184,0.0,0.0,2.798809270624441e-06,69.88116897832904,3.062315754094894e-06,0.0,0.0,10
100,6,10,100,1,0.0001271,1103.2,0.0001199,1.29904067e-08,30.45071238032941,3.871548642195893e-06,42.44944705830166,3.695342413844156e-06,3.5055075423422893e-09,7.069239959549445,10
100,6,10,100,4,0.0001232,1115.2,0.0001164,2.72025736e-08,30.959691455338866,3.910100879630718e-06,79.79529365124793,3.7178249316263175e-06,1.0017031811731636e-08,8.576626294468458,10
100,6,10,100,10,0.00012190000000000001,1102.0,0.0001153,0.0,0.0,5.546770832355225e-06,71.5603863103665,5.396500923952688e-06,0.0,0.0,10
100,6,10,100,50,0.0001264,1134.4,0.0001198,0.0,0.0,5.501514942874066e-06,51.19722214686609,5.633234713140697e-06,0.0,0.0,10
100,6,10,1000,1,0.0001562,1318.8,0.0001482,1.3083925e-08,30.402841920538428,8.943998608626407e-05,561.0563053542646,8.981313935054269e-05,3.5113960514012403e-09,7.017020168730049,10
100,6,10,1000,4,0.0001437,1292.4,0.0001369,3.05953713e-08,34.337447575132515,5.308494241412635e-05,574.6046370234832,5.331343378757574e-05,1.2084242919721311e-08,10.160125451213665,10
100,6,10,1000,10,0.0001259,1096.0,0.0001187,0.0,0.0,6.118278625016456e-06,56.47418289212632,4.715223571935199e-06,0.0,0.0,10
100,6,10,1000,50,0.0001256,1109.2,0.00011960000000000001,0.0,0.0,5.316640543300502e-06,68.32731680830312,5.399588461684427e-06,0.0,0.0,10
100,8,10,10,1,0.0001751,1126.4,0.0001639,1.09782301e-08,25.999473284016894,1.2609079621006795e-05,49.21427073974016,1.2485102233373087e-05,2.8628127644966955e-09,5.8598882611331495,0
100,8,10,10,4,0.0001623,1132.8,0.0001532,3.45337709e-08,37.58035466457103,8.731170215574395e-06,54.578791159611114,8.495750571772799e-06,1.2165541515068574e-08,9.464918662641725,0
100,8,10,10,10,0.000184,1312.0,0.0001765,0.0,0.0,7.396846174778365e-05,584.5507296681405,7.410090717693302e-05,0.0,0.0,10
100,8,10,10,50,0.00018570000000000001,1300.4,0.0001787,0.0,0.0,7.032630296616542e-05,566.5692465278283,6.992384746597146e-05,0.0,0.0,10
100,8,10,25,1,0.0001669,1127.2,0.0001559,1.24078761e-08,29.518108524720763,1.021382505343724e-05,65.42306762738795,1.0535126429658492e-05,5.3176228502024696e-09,11.614847610071468,3
100,8,10,25,4,0.000155,1120.8,0.0001491,2.9740146e-08,33.22064913597278,6.342099196813485e-06,55.03291944120557,6.505553183413557e-06,9.751963836899497e-09,8.359062210388993,1
100,8,10,25,10,0.000153,1102.0,0.000148,0.0,0.0,8.027729719194866e-06,63.168205785998246,8.055363982396384e-06,0.0,0.0,10
100,8,10,25,50,0.0001515,1102.0,0.0001474,0.0,0.0,3.5978388574871506e-06,62.659574066715635,3.6270588023294507e-06,0.0,0.0,10
100,8,10,50,1,0.0478725,1126.4,0.036331499999999996,1.25137225e-08,29.258823751023105,0.014764193895668291,59.664245760943146,0.01074748481428717,6.61610197866962e-09,13.205884464288705,9
100,8,10,50,4,0.0001592,1114.0,0.0001538,3.51381179e-08,37.83460652440754,6.596295256514152e-06,36.527006751473934,6.338594306135847e-06,1.2110827452942039e-08,8.853209487493999,9
100,8,10,50,10,0.0001554,1108.0,0.0001505,0.0,0.0,7.633260552782588e-06,62.053740150507174,7.4572857737323605e-06,0.0,0.0,10
100,8,10,50,50,0.0001603,1135.2,0.0001533,0.0,0.0,5.618422079789545e-06,49.84598501606947,5.2503968104007785e-06,0.0,0.0,10
100,8,10,100,1,0.000166,1116.4,0.0001581,1.1831821699999999e-08,28.289539491406813,9.718253158075497e-06,35.34968175245712,9.158481193832182e-06,3.1152705109168306e-09,6.482574117660878,10
100,8,10,100,4,0.0001638,1120.0,0.0001557,2.72502966e-08,30.55358362375235,8.310635755865289e-06,62.76587891167904,8.287205667640798e-06,1.3837507343925128e-08,11.745508449265916,10
100,8,10,100,10,0.0001644,1113.2,0.00015680000000000002,0.0,0.0,7.22956891292051e-06,59.18107805709524,7.036413227711337e-06,0.0,0.0,10
100,8,10,100,50,0.0001627,1121.6,0.0001549,0.0,0.0,9.707385504518367e-06,59.93181310641471,9.58528965539267e-06,0.0,0.0,10
100,8,10,1000,1,0.0001622,1108.4,0.0001542,1.3151891300000001e-08,30.382400019991383,4.4171383395939826e-06,52.06662398632481,4.366539438350085e-06,3.3168484401319898e-09,6.4820411017740565,10
100,8,10,1000,4,0.0001673,1114.8,0.0001535,3.77861192e-08,40.526268753956764,1.8239456619586495e-05,58.30342090211251,5.38000413052299e-06,1.320407398671547e-08,11.39123718888623,10
100,8,10,1000,10,0.0001609,1073.6,0.0001534,0.0,0.0,4.998888765404659e-06,65.18895611988276,4.993328882953071e-06,0.0,0.0,10
100,8,10,1000,50,0.0001592,1100.4,0.000152,0.0,0.0,4.9170903772228764e-06,73.5983091593218,4.4472213547087825e-06,0.0,0.0,10
100,16,10,10,1,0.0003168,1094.0,0.0003019,1.4696766800000001e-08,33.62604584022742,1.7093208527885508e-05,54.98282560137403,1.6616257099599773e-05,3.865385810530972e-09,6.979321275148539,0
100,16,10,10,4,0.0003274,1121.6,0.0003145,3.18375897e-08,33.77353556168496,1.8276882787949497e-05,43.37741347752307,1.885765391322873e-05,1.6641372626841752e-08,14.519248701021523,1
100,16,10,10,10,0.000307,1113.6,0.0002959,0.0,0.0,8.666666666666663e-06,79.26776001488737,9.194805296712075e-06,0.0,0.0,10
100,16,10,10,50,0.0003064,1147.6,0.0002963,0.0,0.0,1.4826402875351203e-05,33.11662892130042,1.4704874475266137e-05,0.0,0.0,10
100,16,10,25,1,0.0003418,1281.2,0.0003297,8.9880169e-09,22.092443885807025,8.341968858995128e-05,598.1335413879858,8.409392896570411e-05,3.243198799393739e-09,7.121303780974353,7
100,16,10,25,4,0.0003197,1095.2,0.0003057,3.97729914e-08,41.56833203223009,1.5340940142130933e-05,64.10546865214474,1.5635074529900892e-05,6.124042452071076e-09,5.0058749946552314,0
100,16,10,25,10,0.0003132,1240.0,0.0002964,0.0,0.0,2.0492817169817215e-05,374.81135996065484,9.640193635676272e-06,0.0,0.0,10
100,16,10,25,50,0.0033284,1128.8,0.0023086,0.0,0.0,0.009551700665326568,48.69131795756246,0.006358083659580315,0.0,0.0,10
100,16,10,50,1,0.0003241,1127.2,0.0003137,1.09569148e-08,27.020727303282285,6.88718616949864e-06,48.47175580800753,6.7831490556459915e-06,2.6530698998728414e-09,6.271709126137998,10
100,16,10,50,4,0.0003309,1119.2,0.0003149,3.85962157e-08,39.59091169498555,1.983515397805959e-05,83.77323889856208,1.079557522526913e-05,1.3650802400688442e-08,11.73449837780639,9
100,16,10,50,10,0.0003436,1324.4,0.0003335,0.0,0.0,7.162587986661433e-05,601.9861940092794,7.195407485951641e-05,0.0,0.0,10
100,16,10,50,50,0.000346,1306.8,0.0003368,0.0,0.0,7.727727853501169e-05,608.7307012683577,7.73043048966586e-05,0.0,0.0,10
100,16,10,100,1,0.0003182,1142.0,0.0003057,1.1393591e-08,27.12619518834394,1.1564312920936258e-05,52.67088590694315,1.1719404611346278e-05,3.2844773837330315e-09,7.073694382106483,10
100,16,10,100,4,0.0003252,1306.8,0.0003142,3.51553183e-08,37.71699129707406,6.994251607967472e-05,588.6513399288241,6.960651310521642e-05,1.1612526670689326e-08,10.124687318324959,10
100,16,10,100,10,0.0003075,1193.6,0.0002966,0.0,0.0,8.897565210026087e-06,395.5314849105638,8.98393628155894e-06,0.0,0.0,10
100,16,10,100,50,0.0003018,1140.4,0.0002915,0.0,0.0,5.094659513211418e-06,53.878876504000466,5.797509043642025e-06,0.0,0.0,10
100,16,10,1000,1,0.0003371,1306.4,0.0003257,1.07790205e-08,25.47486999975829,8.256909564453007e-05,610.4139214955337,8.270704658948687e-05,5.1967986448185204e-09,9.929445617052885,10
100,16,10,1000,4,0.0003109,1232.4,0.0002994,3.37339971e-08,36.00705000123097,1.1396393191610126e-05,381.2281906330293,1.0405126941400899e-05,1.393187864196591e-08,10.732823401329957,10
100,16,10,1000,10,0.0003295,1306.4,0.000319,0.0,0.0,7.358479613495046e-05,587.614991110487,7.412751775750276e-05,0.0,0.0,10
100,16,10,1000,50,0.0003092,1238.4,0.0002986,0.0,0.0,1.0228500487472357e-05,367.227207900262,9.788882582921414e-06,0.0,0.0,10
1000,2,10,10,1,7.9e-05,1114.8,5.35e-05,3.6886373e-09,10.412559362871923,1.8547236990991407e-05,48.663926863517474,2.9533408577782255e-06,9.547995176668765e-10,2.667310940111143,5
1000,2,10,10,4,5.51e-05,1097.6,4.18e-05,2.0680529e-08,41.76748791358061,4.5325979795746754e-06,55.68801985665818,4.391911757866827e-06,4.878727791864778e-09,8.851420298386811,0
1000,2,10,10,10,4.68e-05,1134.4,3.94e-05,3.45170515e-08,37.48680351589074,3.293090409394259e-06,52.93853878686952,3.5023801430836523e-06,6.538566858646289e-09,6.150672468567095,0
1000,2,10,10,50,4.16e-05,1090.0,3.68e-05,5.6484714200000004e-08,12.705861452472249,3.3730961708462713e-06,62.942654676918245,3.3266599866332407e-06,1.4927089569569025e-08,2.8558878520322515,2
1000,2,10,25,1,5.65e-05,1121.6,4.96e-05,4.1520228e-09,11.708926713378844,3.5668224265054484e-06,60.87363961518976,4.033195589934446e-06,7.142710495016425e-10,1.9910090557593396,10
1000,2,10,25,4,5.46e-05,1115.6,4.1099999999999996e-05,2.0395734e-08,41.20523423828467,4.168666186896928e-06,38.433781437110184,3.7844711945293255e-06,4.607354760506292e-09,8.095315080144658,0
1000,2,10,25,10,4.54e-05,1116.0,3.8299999999999996e-05,3.58610852e-08,36.57188506944128,3.4705106892854312e-06,71.52932576534218,3.683295625749672e-06,8.401605461184928e-09,8.682857760416603,1
1000,2,10,25,50,4.25e-05,1160.4,3.82e-05,6.08619303e-08,13.486838931135015,2.4608038433722336e-06,33.11662892130042,2.201009869229225e-06,1.529066977218435e-08,3.247828090684127,10
1000,2,10,50,1,5.83e-05,1094.0,5.15e-05,3.8467942e-09,10.85014593416717,2.263232692902393e-06,48.488257455915154,2.460803843372233e-06,7.549061866118494e-10,2.092147450583582,10
1000,2,10,50,4,4.71e-05,1094.4,4.23e-05,1.9891703e-08,40.17081125087965,2.960855732160326e-06,65.13439098424801,3.19895816373602e-06,2.3989678944468323e-09,3.926136966691775,10
1000,2,10,50,10,4.25e-05,1094.8,3.8e-05,3.41272626e-08,34.67206301637096,3.205897343611892e-06,65.72805928808319,3.1622776601683805e-06,7.398650239608517e-09,7.123652099275225,10
1000,2,10,50,50,4.26e-05,1114.8,3.83e-05,5.58793546e-08,12.51742343386166,5.621387729022079e-06,58.78926583805736,5.457919831665622e-06,1.2363187815928716e-08,2.3890007115693974,10
1000,2,10,100,1,5.72e-05,1129.2,5.04e-05,4.5570886e-09,12.80526210673224,3.190262963734773e-06,46.839679285361846,3.2386554137309665e-06,1.5244752673321327e-09,4.208831032435741,10
1000,2,10,100,4,4.7799999999999996e-05,1114.8,4.3e-05,2.1645523e-08,43.14616431443533,7.857056276579247e-06,66.50781073594958,7.71722460186015e-06,4.2177062978526085e-09,7.466136576125766,10
1000,2,10,100,10,4.16e-05,1114.0,3.74e-05,3.78393377e-08,38.428412771514296,2.5905812303633917e-06,66.85972047669824,2.756809750418046e-06,7.322351467044161e-09,6.313222505177483,10
1000,2,10,100,50,4.17e-05,1115.2,3.76e-05,6.03497027e-08,13.408977389314154,3.6530048514126612e-06,72.29077088782188,3.777124126457412e-06,1.0914546221775018e-08,2.0018165024664683,10
1000,2,10,1000,1,5.62e-05,1102.4,4.94e-05,4.1627271e-09,11.71001729755806,2.0976176963403017e-06,53.406616319204,1.71269767715535e-06,1.266308912415086e-09,3.518217715559354,10
1000,2,10,1000,4,4.59e-05,1108.8,4.12e-05,1.135571102e-07,79.53370139935484,5.043147165543886e-06,42.53312434640402,5.308274463305168e-06,2.871802080547841e-07,108.91488994620082,10
1000,2,10,1000,10,4.23e-05,1121.2,3.78e-05,3.78897778e-08,39.0780451912409,4.164666186436128e-06,61.79679962946661,3.966526608171605e-06,6.5866872575818805e-09,6.157624734494903,10
1000,2,10,1000,50,4.23e-05,1099.6,3.78e-05,5.54136931e-08,12.502077483258581,3.4334951418181566e-06,90.69509358283942,3.392802839999859e-06,1.2437021978062035e-08,2.2876899370072867,10
1000,4,10,10,1,0.0001116,1122.0,8.53e-05,3.3355087e-09,9.410823116095791,2.2177065230147616e-05,31.16978594016256,3.093002855909878e-06,1.3381290181072517e-09,3.7331694742740473,5
1000,4,10,10,4,9.15e-05,1115.2,7.68e-05,2.10424117e-08,42.68388515544384,5.816642788871714e-06,48.727815465091396,4.825856285561031e-06,5.215760900166726e-09,9.602242458493219,0
1000,4,10,10,10,8.08e-05,1122.4,7.26e-05,3.30109155e-08,34.027322025508944,3.7058512292499475e-06,61.77234188714414,3.3065591380366003e-06,3.759956341360428e-09,3.374623518744365,0
1000,4,10,10,50,7.91e-05,1114.4,7.41e-05,5.45289368e-08,12.250004598709248,8.748968193132515e-06,72.17755883929574,8.020113604072089e-06,1.7425454767821763e-08,3.784269487390087,3
1000,4,10,25,1,9.95e-05,1115.2,8.950000000000001e-05,1.79790574e-08,37.660666101696,1.868005472273688e-05,36.69937934685605,1.1306340404097752e-05,4.71240962252103e-08,91.68201760011426,9
1000,4,10,25,4,9.82e-05,1101.2,8.36e-05,2.02534214e-08,41.33765623509585,1.4942854107863359e-05,45.491879617258185,1.4841383583300672e-05,3.5490898113811658e-09,6.55356705123253,0
1000,4,10,25,10,8.05e-05,1146.8,7.27e-05,3.65114025e-08,38.36203890944482,4.006938426723771e-06,55.555377777493334,3.5605867181937547e-06,8.67175311897257e-09,8.317778273942574,0
1000,4,10,25,50,9.53e-05,1272.4,9.15e-05,6.025657060000001e-08,13.130426857210393,6.527897398431171e-05,579.0979959289178,6.521971412932681e-05,1.7984415409121732e-08,3.4294170559958976,10
1000,4,10,50,1,0.0001103,1109.6,0.0001041,4.0858343e-09,11.515655857928303,1.0924488292109816e-05,50.63858871124536,1.0492854711659738e-05,1.1290292399252703e-09,3.144182597940403,10
1000,4,10,50,4,0.00010229999999999999,1097.2,9.219999999999999e-05,2.39959163e-08,48.20068812766097,6.111010100175291e-06,54.42385098057244,2.8205594401741563e-06,4.019065219484226e-09,7.234981342285024,5
1000,4,10,50,10,7.76e-05,1140.0,7.35e-05,3.53224256e-08,36.81305324277903,2.8362729848243533e-06,46.875722216658524,2.7182510717166805e-06,7.733364558686574e-09,8.21866028572544,10
1000,4,10,50,50,7.52e-05,1128.8,7.07e-05,5.36907464e-08,12.10033008615221,2.2509257354845513e-06,36.69937934685605,2.4060109910158116e-06,1.405246472708802e-08,2.880591150247679,10
1000,4,10,100,1,9.4e-05,1094.0,8.84e-05,3.6193685e-09,10.208236493659813,7.930251502246879e-06,66.2989860824097,7.530677998102899e-06,1.2230738519021336e-09,3.420782993068784,10
1000,4,10,100,4,8.56e-05,1109.2,8.08e-05,2.13346183e-08,43.079559862114195,8.656404180335696e-06,52.291490703555205,7.67101326060935e-06,6.592934878605229e-09,11.942750393796773,10
1000,4,10,100,10,7.79e-05,1108.4,7.37e-05,4.07980009e-08,41.661237479679286,2.9981475762358478e-06,43.14111212701355,3.056868404829432e-06,9.471972977870174e-09,7.703841274025069,10
1000,4,10,100,50,7.69e-05,1103.6,7.280000000000001e-05,6.02100044e-08,13.284716926755312,2.558211180579988e-06,43.30563217155221,2.6161889160464776e-06,1.6184735337419526e-08,3.114217411965239,10
1000,4,10,1000,1,9.24e-05,1148.0,8.71e-05,3.127065e-09,8.843456646606954,5.985166849990251e-06,34.460927955520226,5.820461990063828e-06,1.0475394046077694e-09,2.9245958222183033,10
1000,4,10,1000,4,8.04e-05,1134.8,7.64e-05,1.70818093e-08,35.17086678209727,2.11869981094276e-06,51.12251080601491,2.319003617456813e-06,5.204979909847173e-09,9.962764538423777,10
1000,4,10,1000,10,7.83e-05,1108.8,7.39e-05,3.04475063e-08,33.09077210648755,4.7387293186629234e-06,41.81653049001342,5.021066730398146e-06,5.303259888603424e-09,5.314508545216278,10
1000,4,10,1000,50,9.65e-05,1121.2,9.18e-05,6.03031368e-08,13.53041292213619,7.905694150420949e-06,55.073284509521194,8.162243700247024e-06,9.500834401188675e-09,1.840871521628112,10
1000,6,10,10,1,0.0001782,1114.4,0.0001362,2.0793937e-08,44.17461845411144,1.483838865166221e-05,73.37453388078333,4.391911757866825e-06,4.903378331421137e-08,92.84221548194508,1
1000,6,10,10,4,0.0001495,1096.0,0.0001302,2.1097565600000002e-08,42.80480933158431,1.3327081867802533e-05,55.393541540909304,1.3323329580518195e-05,4.166886577290563e-09,7.418626337098067,0
1000,6,10,10,10,0.000136,1120.0,0.0001217,3.37256494e-08,35.02095734573631,4.6188021535170046e-06,52.8309673497572,4.029061098237817e-06,1.118845099543406e-08,10.006994375773527,0
1000,6,10,10,50,0.0001339,1122.0,0.0001258,5.76954335e-08,12.88911447731684,7.504813270310076e-06,61.80255298574288,6.795423296438403e-06,1.0432037081022e-08,2.018361639881443,1
1000,6,10,25,1,0.0001465,1121.6,0.0001383,3.7253949e-09,10.49974865682104,8.553751613570887e-06,55.14264330906808,8.615876817441937e-06,1.5740445744276784e-09,4.340802692084583,10
1000,6,10,25,4,0.0001459,1102.8,0.0001266,1.96661364e-08,40.11998496551977,2.6012817353502213e-06,54.09621058817336,2.170509412813288e-06,2.98698320043783e-09,5.674170682811963,0
1000,6,10,25,10,0.0001661,1338.4,0.0001533,3.47328197e-08,35.86130620118803,9.463549956426381e-05,595.9812077574259,9.451519572122898e-05,7.138183078389363e-09,7.608703738145529,1
1000,6,10,25,50,0.000136,1134.4,0.00012770000000000001,4.61004676e-08,10.69389150412196,1.9026297590440453e-05,42.84130924444044,1.880336849255119e-05,1.0260997965085516e-08,2.185399330035939,10
1000,6,10,50,1,0.0001452,1080.8,0.000137,3.6751944e-09,10.379869191391604,6.178816859057874e-06,47.3962023795156,6.411794687223776e-06,1.0044062280252062e-09,2.7937137911846235,10
1000,6,10,50,4,0.0001627,1326.4,0.0001516,6.39795856e-08,70.24657758471622,8.500986870815516e-05,601.4270436959822,8.55793329152677e-05,1.3674948479144772e-07,89.30485854602657,7
