N,T,sched,chunk,TIME_mean,RSS_mean,TIME_std,RSS_std
5000000,6,dynamic,1,0.45184880000000005,1116.4,0.0022265457452196103,70.74084157448699
5000000,6,dynamic,4,0.42076899999999995,1109.6,0.0003624233252243461,67.0707752220659
5000000,6,dynamic,10,0.4146774999999999,1110.0,0.0002849359577168155,50.74555262396017
5000000,6,dynamic,50,0.417239,1301.6,0.01934285375360455,565.2396148733935
5000000,8,static,0,0.4287217,1096.4,0.022615684533084553,53.48146096234345
5000000,8,static,1,0.616876,1154.0,0.00012637686145458747,44.352126342613055
5000000,8,static,4,0.31381690000000007,1122.4,0.015214881870136962,66.6453299189073
5000000,8,static,10,0.3083204999999999,1127.6,0.000125889060507875,56.92724401471681
5000000,8,static,50,0.3082725,1127.2,8.92315962973734e-05,36.211723086438305
5000000,8,dynamic,0,0.35619919999999994,1116.4,0.003570023398616127,54.89221762286122
5000000,8,dynamic,1,0.3541609,1108.8,0.003017902636305916,64.74016441814841
5000000,8,dynamic,4,0.3166557,1091.6,0.000399310809047561,53.6142601262844
5000000,8,dynamic,10,0.3116091,1077.2,0.00012440118791858814,74.0462318044912
5000000,8,dynamic,50,0.3085573,1121.6,0.0001520234265572894,44.02827374413956
5000000,16,static,0,0.30259569999999997,1108.8,0.03578559052048744,58.751453882719645
5000000,16,static,1,0.35275360000000006,1103.2,0.035420877369144885,60.18637719617289
5000000,16,static,4,0.2554143,1116.4,0.029736790333599286,35.34968175245712
5000000,16,static,10,0.27737,1293.2,0.03374109825651139,589.3636492956714
5000000,16,static,50,0.3038959,1326.0,0.039444328747263814,597.9944258380117
5000000,16,dynamic,0,0.3173616999999999,1097.2,0.031176286832748024,75.82553073412089
5000000,16,dynamic,1,0.3177468,1155.2,0.025115685164631463,45.2862500594214
5000000,16,dynamic,4,0.2679582,1109.2,0.034392373843952995,40.532017522502436
5000000,16,dynamic,10,0.23882979999999998,1319.6,0.041019626778734435,577.3454964076728
5000000,16,dynamic,50,0.23920280000000002,1109.6,0.03200330290871033,58.46024290062435
10000000,2,static,0,4.0749986,1129.2,0.0003020328164659002,48.03887314803849
10000000,2,static,1,6.5474782000000005,1294.0,0.000821720119965262,607.9393244578132
10000000,2,static,4,3.2800621,1122.4,0.0017467436019951367,66.21715118540747
10000000,2,static,10,3.2708813,1108.8,0.0005945528758842398,59.23362408482384
10000000,2,static,50,3.2694172999999993,1122.0,0.0005598795604611817,60.84588911522472
10000000,2,dynamic,0,3.3772478,1129.2,0.0019689463510551997,76.01286440830627
10000000,2,dynamic,1,3.3763383000000005,1134.4,0.0016909384672423697,41.36342990291464
10000000,2,dynamic,4,3.3109844,1110.0,0.0017951458746049678,51.30302135352264
10000000,2,dynamic,10,3.2883066,1123.2,0.0009773681439912277,52.82423686150137
10000000,2,dynamic,50,3.2736125,1123.2,0.0005508379979631962,51.73608240118517
10000000,4,static,0,2.180879,1090.0,0.0009019996304507865,69.7742391176317
10000000,4,static,1,3.2744109999999997,1116.0,0.0004593507495489144,62.595704502962676
10000000,4,static,4,1.6419420999999996,1097.2,0.0005795704252097389,54.94401190707177
10000000,4,static,10,1.6368803999999997,1299.2,0.0003967602690682527,605.9902456127307
10000000,4,static,50,1.6350711,1129.6,0.00012038959903395619,63.307363096422065
10000000,4,dynamic,0,1.7102624,1089.2,0.0017773983609009134,54.684549920429994
10000000,4,dynamic,1,1.7132182999999999,1298.0,0.004479690665163765,607.064338526907
10000000,4,dynamic,4,1.6606820000000002,1122.0,0.000956401821644247,41.36557881996952
10000000,4,dynamic,10,1.648271,1123.2,0.0010687316470158886,52.82423686150137
10000000,4,dynamic,50,1.6373007000000002,1277.6,0.0008387931873299193,584.2927728839751
10000000,6,static,0,1.4926747000000002,1071.2,0.01895263575952783,58.265293652777935
10000000,6,static,1,3.2524794,1102.8,0.0008188254731966236,52.46120259561134
10000000,6,static,4,1.6322368,1102.8,0.0003019719633785518,67.19920634451968
10000000,6,static,10,1.2249262,1116.0,0.00011649587498659769,47.027178902795725
10000000,6,static,50,1.1441218,1116.4,0.0002228571041921225,55.91898902281168
10000000,6,dynamic,0,1.1624359,1104.0,0.0034308180252269173,51.84592558726288
10000000,6,dynamic,1,1.1615037,1084.0,0.0020810796903958117,61.217281510661316
10000000,6,dynamic,4,1.1124917,1134.8,0.006135550650829065,41.22782232101683
10000000,6,dynamic,10,1.0993569,1116.0,0.0004040716245639858,63.94442031083626
10000000,6,dynamic,50,1.0922343,1116.8,8.397096058891395e-05,55.96189179551861
10000000,8,static,0,1.1235817000000001,1096.8,0.0015645394814093872,44.41421193967334
10000000,8,static,1,1.6385296,1129.6,0.0002556721859464716,64.6412321114696
10000000,8,static,4,0.8203946,1142.0,0.000189996608156862,42.510129511812956
10000000,8,static,10,0.8190458999999999,1298.0,0.00012088787274900323,604.9227682568705
10000000,8,static,50,0.8185728999999998,1478.0,0.00015350892120292463,752.7425412007304
10000000,8,dynamic,0,0.8916904999999999,1084.8,0.002486813679747184,67.90319907371408
10000000,8,dynamic,1,0.8923709000000002,1109.2,0.00548417360228505,41.22782232101683
10000000,8,dynamic,4,0.8341157000000001,1255.2,0.0006292470014937599,600.8787638857683
10000000,8,dynamic,10,0.8248677000000001,1318.8,0.0003855365813454663,599.7304579744322
10000000,8,dynamic,50,0.8192128000000002,1090.4,0.0002537740902631317,61.77234188714414
10000000,16,static,0,0.6955302999999999,1065.2,0.04206188384339859,56.72702667649306
10000000,16,static,1,0.8543492,1101.6,0.007745223858754655,61.01948686917793
10000000,16,static,4,0.600662,1128.0,0.052279994582589216,47.62818959864467
10000000,16,static,10,0.6703289,1122.0,0.09968896060854036,42.04759208325728
10000000,16,static,50,0.6844433,1109.6,0.14986719521188677,79.13308059493478
10000000,16,dynamic,0,0.6216426,1096.8,0.015247196800286501,81.81931312349181
10000000,16,dynamic,1,0.7899304999999999,1286.4,0.18383890080856122,591.1501407332056
10000000,16,dynamic,4,0.6264032,1097.6,0.22283064658804103,68.90121753479961
10000000,16,dynamic,10,0.49598710000000007,1097.2,0.028442989749282294,61.305790917335045
10000000,16,dynamic,50,0.5134212999999999,1141.6,0.041885874057570605,30.240517338314316
