N,T,sched,chunk,TIME_mean,RSS_mean,TIME_std,RSS_std
100,16,dynamic,4,0.019898100000000002,2224.4,0.003388192518798842,94.60937233347092
100,16,dynamic,10,0.0166694,2407.2,0.003997724997489892,682.8510167753367
100,16,dynamic,50,0.0202226,2213.2,0.0056319714961399914,74.19014609621534
200,2,static,0,0.0142369,3008.4,5.28739591439448e-05,72.40503358806546
200,2,static,1,0.009523900000000002,2963.2,7.494212581867591e-05,63.799686519606034
200,2,static,4,0.0099243,2976.4,0.0001930250703348604,58.19354679763804
200,2,static,10,0.0103379,3043.6,0.00011507625491144764,59.64189429885301
200,2,static,50,0.012333799999999999,3019.6,8.654581317301129e-05,68.28567443712724
200,2,dynamic,0,0.0100742,3020.4,0.00018891667769445626,66.81184193106954
200,2,dynamic,1,0.009922400000000001,2986.4,8.497345990889706e-05,60.90283700744617
200,2,dynamic,4,0.010066,3006.0,0.00014205085161463993,71.85788443556876
200,2,dynamic,10,0.010350299999999998,2972.0,0.00014148423547833485,72.12335112692544
200,2,dynamic,50,0.0122162,3018.4,0.00012373879298299657,67.9921564103782
200,4,static,0,0.0189853,3016.4,0.0026120745288839755,72.89444423273972
200,4,static,1,0.017916,2983.6,0.0061117983169167705,62.806935215078845
200,4,static,4,0.007963000000000001,3045.2,0.006142801098304692,80.57680945670549
200,4,static,10,0.0054748999999999996,3050.4,1.9197511412796337e-05,50.53315743153202
200,4,static,50,0.008339000000000001,2998.8,5.116639522186405e-05,64.6920912219312
200,4,dynamic,0,0.0048403000000000005,3022.8,1.9408188420812723e-05,58.18132575549191
200,4,dynamic,1,0.0048381000000000006,3032.4,1.0887811738106317e-05,59.1630515327486
200,4,dynamic,4,0.005047,3005.2,6.0184900284226905e-06,43.98181442369107
200,4,dynamic,10,0.0167821,3006.4,0.007813894866767078,73.25328964930138
200,4,dynamic,50,0.008345199999999999,2971.6,4.341479522518115e-05,80.40895472520458
200,6,static,0,0.005825599999999999,2984.4,2.5184651410465545e-05,45.58557276644053
200,6,static,1,0.0033234,3007.6,1.664131405067914e-05,51.51741884493481
200,6,static,4,0.0035546999999999996,2948.8,8.781925883439384e-06,46.02607956365608
200,6,static,10,0.0040643,2981.6,1.1235360845710905e-05,56.35443391803543
200,6,static,50,0.0083373,2990.0,2.892154137585971e-05,60.933479212079206
200,6,dynamic,0,0.0033136,2998.8,7.229568912920546e-06,77.90706714484323
200,6,dynamic,1,0.0033216999999999995,3008.4,4.4484703987875164e-06,63.28629832400972
200,6,dynamic,4,0.0051044,2993.6,0.004857140841642906,74.79037371212955
200,6,dynamic,10,0.0040564,3006.4,7.933053216343203e-06,69.0558550096305
200,6,dynamic,50,0.008318599999999999,3016.8,1.5101140501447045e-05,74.9708091341038
200,8,static,0,0.004582500000000001,2990.4,8.100068586815337e-06,70.5332073092762
200,8,static,1,0.0025748999999999993,3001.6,9.746224340168243e-06,87.92319880946603
200,8,static,4,0.0028277999999999997,2967.2,9.852241707685959e-06,60.39278838478059
200,8,static,10,0.005775,2992.0,0.007534657169816466,66.71997868371629
200,8,static,50,0.0087563,2974.0,0.0012621283655441355,55.97618541248889
200,8,dynamic,0,0.0025929,3212.8,6.71175585571068e-05,615.6096887548871
200,8,dynamic,1,0.0025867,3020.0,1.0078028907810632e-05,75.23592522488471
200,8,dynamic,4,0.002828,2989.2,8.4063468086124e-06,70.47899608315153
200,8,dynamic,10,0.0034045,2963.2,2.2177315737783335e-05,80.74761778391841
200,8,dynamic,50,0.0083672,2993.2,2.5750080906021885e-05,79.15217411206508
200,16,static,0,0.033224399999999994,3009.6,0.00991705554643671,51.71546083028642
200,16,static,1,0.0259239,3010.4,0.00873385838688848,67.49353878541099
200,16,static,4,0.0229743,2981.2,0.006008712323692065,62.48342002305714
200,16,static,10,0.0263749,3042.4,0.007408768640379228,70.70942102875841
200,16,static,50,0.025119000000000002,3034.8,0.006989953997623225,75.70821179590318
200,16,dynamic,0,0.0240172,3227.2,0.013075150441454455,636.9002712792291
200,16,dynamic,1,0.0188607,3001.6,0.0074204136609760515,78.9756643248764
200,16,dynamic,4,0.018319900000000004,3000.4,0.006358854971175585,57.70268624596259
200,16,dynamic,10,0.021630000000000003,3019.6,0.006753922004616609,83.46815760116749
200,16,dynamic,50,0.0221084,3002.0,0.005206482971578158,82.04605752597473
400,2,static,0,0.11733370000000001,5618.8,0.0011243720272025432,78.22588375268693
400,2,static,1,0.0881082,5662.4,0.0010912693729984565,69.1073239405363
400,2,static,4,0.0875726,5668.4,0.0015826057415962236,45.311759572494594
400,2,static,10,0.08349940000000002,5618.8,0.004015289174586999,78.61127993699971
400,2,static,50,0.08890139999999998,5856.0,0.0006336848498180193,678.0127825737014
400,2,dynamic,0,0.07899039999999999,5662.8,0.0011129565430270261,70.45376734663188
400,2,dynamic,1,0.07922459999999999,5630.0,0.0009275831439223601,72.10486191035325
400,2,dynamic,4,0.0799152,5632.0,0.0008036434809319627,75.80090881894344
400,2,dynamic,10,0.0803233,5622.4,0.000534866556566527,66.91155024026537
400,2,dynamic,50,0.0885,5610.8,0.0009945406533224828,86.30797568398107
400,4,static,0,0.0695477,5590.4,0.0009568704835149988,59.604623236046976
400,4,static,1,0.0388919,5627.2,0.00016605383999708604,51.52949532926641
400,4,static,4,0.0412694,5661.6,0.0003576637775590056,74.12182164817892
400,4,static,10,0.0429505,5622.0,0.0006504130738743387,74.76778866746176
400,4,static,50,0.0561632,5629.6,0.0004457173493993194,91.93620976887543
400,4,dynamic,0,0.03961099999999999,5641.2,0.0005593309495380277,78.56603733307556
400,4,dynamic,1,0.040304,5626.0,0.0013721703004122086,62.68793965172071
400,4,dynamic,4,0.042465899999999994,5588.8,0.004797872710321152,42.1974196156853
400,4,dynamic,10,0.04182639999999999,5676.0,0.0002407613848698423,67.77741347807378
400,4,dynamic,50,0.0548608,5618.0,0.00043731016198777974,55.49774770204643
400,6,static,0,0.0629854,5626.4,0.001786780232709105,52.02392611951629
400,6,static,1,0.0509761,5636.4,0.010622070832312626,41.460020903677
400,6,static,4,0.030361899999999997,5641.6,0.006240984474512905,62.51613125159511
400,6,static,10,0.029786300000000005,5842.0,0.0016868509813653767,647.8168465443506
400,6,static,50,0.04605999999999999,5595.2,0.002483656936410053,66.8477540551829
400,6,dynamic,0,0.0261459,5664.0,0.00018559002008609036,78.4063489492755
400,6,dynamic,1,0.026204700000000004,5659.6,0.00013859296919797677,78.00740705571206
400,6,dynamic,4,0.027234600000000005,5656.4,0.00019927435024775922,68.05096129617372
400,6,dynamic,10,0.0292294,5634.0,0.00017772025458255686,69.51898221988645
400,6,dynamic,50,0.0451075,5686.8,0.0004394530059567736,59.95702164421149
400,8,static,0,0.0378407,5864.4,0.0005792115426259318,616.9442978638077
400,8,static,1,0.019765299999999996,5616.0,6.925965636645908e-05,87.22894524691267
400,8,static,4,0.0208918,5848.4,0.00010517160580055207,646.5345569521659
400,8,static,10,0.0229959,5622.8,0.00011245487984076144,44.62386008503622
400,8,static,50,0.0378362,5609.6,0.0003571696764533316,72.59507176416622
400,8,dynamic,0,0.0198228,5672.8,6.954423052992991e-05,127.2449955357337
400,8,dynamic,1,0.019842900000000004,5715.6,6.778634736352814e-05,142.65358195448317
400,8,dynamic,4,0.0208589,5683.6,0.0001097061225881824,160.84720147463625
400,8,dynamic,10,0.022930400000000004,5689.2,7.113555135561012e-05,117.87827997086184
400,8,dynamic,50,0.037723599999999996,5642.8,0.0003337927500710576,70.68050179033348
400,16,static,0,0.047162499999999996,5934.8,0.010555004218642245,47.59271652959796
400,16,static,1,0.035832899999999994,5926.4,0.007512482729874768,53.43989354613482
400,16,static,4,0.044756800000000006,5898.0,0.010416399514440892,56.79593099666364
400,16,static,10,0.037553600000000006,6093.6,0.007677862494789085,647.1742337955744
400,16,static,50,0.050138800000000004,6140.8,0.004130768311639426,672.8692790332061
400,16,dynamic,0,0.033154499999999996,5933.6,0.010176040544665034,72.2514129042932
400,16,dynamic,1,0.0333795,5905.2,0.007553573506772952,72.81147650687431
400,16,dynamic,4,0.038349,5919.6,0.009466639272260833,51.964090164907795
400,16,dynamic,10,0.041658600000000004,6091.2,0.010967458382769354,629.0784794708314
400,16,dynamic,50,0.058827700000000004,5948.8,0.010169608361846258,58.35675720181092
800,2,static,0,1.0976156,16726.4,0.020071091849833307,74.16977521575453
800,2,static,1,0.7474761,16724.4,0.029979507369201366,55.215134801167615
800,2,static,4,0.7482375,16700.0,0.0181888919902597,42.16370213557839
800,2,static,10,0.7437226000000001,16727.2,0.019882239987821633,43.36101679824607
800,2,static,50,0.7805680999999999,16732.0,0.014965200963494556,62.652480663843896
800,2,dynamic,0,0.7420218999999999,16760.4,0.03531108451542596,70.00825348168283
800,2,dynamic,1,0.7084702999999999,16743.6,0.004528672605374195,70.61507550720943
800,2,dynamic,4,0.7113337,16907.6,0.0039732156596109505,691.5938435559157
800,2,dynamic,10,0.7080529,16672.4,0.002350200674646985,47.27038067213854
800,2,dynamic,50,0.7477596999999999,16764.4,0.0020479793862894923,57.57931727432844
800,4,static,0,0.6422186999999999,16756.0,0.009414772848501929,71.75266158439312
800,4,static,1,0.3582738,16704.4,0.005898189699673399,70.2111102319284
800,4,static,4,0.3618389,16673.6,0.0063096705223014676,41.8335325360463
800,4,static,10,0.3696284,16699.6,0.004994448166603479,64.12349196840594
800,4,static,50,0.4314987,16702.4,0.014350576984528855,51.266623320311105
800,4,dynamic,0,0.3553008,16773.2,0.003537141369335797,65.15758675020976
800,4,dynamic,1,0.35362000000000005,16758.4,0.0015589527111351236,56.03808228933844
800,4,dynamic,4,0.3570368,16729.2,0.00214874386043981,62.34099774626646
800,4,dynamic,10,0.36384500000000003,16672.8,0.002837613003134066,47.20828552513025
800,4,dynamic,50,0.4173751,16731.6,0.004277808614751767,87.90803275140573
800,6,static,0,0.4614275,16718.0,0.021976077161060592,57.263523390646434
800,6,static,1,0.23783269999999995,16718.4,0.0015160362096232718,78.43355291086986
800,6,static,4,0.24426370000000003,16754.4,0.011593770866288504,77.52160989040411
800,6,static,10,0.2567769,16697.2,0.017040842972432767,68.87153903383377
800,6,static,50,0.3151195,16726.4,0.0032476200944349582,80.3370676863703
800,6,dynamic,0,0.2361823,16760.0,0.0024319624471698677,64.66323014923809
800,6,dynamic,1,0.23538640000000002,16743.2,0.00022861330767137009,72.21695707303714
800,6,dynamic,4,0.23977240000000002,16708.0,0.0014968083229176558,68.09144178561976
800,6,dynamic,10,0.24827180000000001,16717.6,0.0014466563594102907,64.91567179383145
800,6,dynamic,50,0.3148899,16756.0,0.0037784981863756917,67.61985244323182
800,8,static,0,0.34197879999999997,16722.8,0.0033814359145848735,73.10388346577614
800,8,static,1,0.1785657,16708.0,0.0009888292797265066,79.68828158658098
800,8,static,4,0.18084630000000002,16720.4,0.0011170728664187009,60.7932744818226
800,8,static,10,0.19304709999999997,16747.6,0.005367122764262676,75.29379493394894
800,8,static,50,0.26073310000000005,16724.8,0.006328378315176796,54.31758462965746
800,8,dynamic,0,0.1769197,16901.2,0.0004784923196875779,629.9743910138993
800,8,dynamic,1,0.1767308,16715.6,0.00026839225026069135,71.86283230340052
800,8,dynamic,4,0.18214070000000002,16722.8,0.001833484481648111,78.7468517889234
800,8,dynamic,10,0.19127529999999998,16925.6,0.0014621017634442136,628.6951566538428
800,8,dynamic,50,0.2569422,16729.2,0.0022286590288033434,64.63710664591629
800,16,static,0,0.22120119999999996,16735.6,0.03420583292623902,57.207614100844225
800,16,static,1,0.18927829999999995,16722.4,0.04406446254207831,67.62511039218758
800,16,static,4,0.16072319999999998,16730.0,0.02172427453231881,82.13268398011706
800,16,static,10,0.1706199,16724.8,0.01054313545446093,72.80537220715394
800,16,static,50,0.21584060000000002,16686.4,0.028372737071585694,67.9921564103782
800,16,dynamic,0,0.14377900000000002,16685.2,0.02246453767360657,33.68085509603342
800,16,dynamic,1,0.16671160000000002,16933.2,0.05252263518437656,669.9440772681453
800,16,dynamic,4,0.20242410000000005,16924.4,0.04103446222506151,646.1962550185508
800,16,dynamic,10,0.1897265,16724.4,0.04574495125572754,85.61308311233745
800,16,dynamic,50,0.2418128,16721.6,0.02481994623416148,88.60800064202881
1000,2,static,0,2.1360341,24376.8,0.02237246672661133,29.56273931075325
1000,2,static,1,1.4053965,24380.8,0.02586623609714668,137.07807993986492
1000,2,static,4,1.3953215999999997,24437.2,0.008748877670243706,119.2427961951767
1000,2,static,10,1.4069149,24348.0,0.018012518618696533,63.329824464202225
1000,2,static,50,1.4827061000000001,24384.4,0.018590586180764868,75.50599681850149
1000,2,dynamic,0,1.4025825,24412.8,0.01649504755474604,133.53052085572048
1000,2,dynamic,1,1.4007349999999998,24381.6,0.007666899431249202,93.1846434654218
1000,2,dynamic,4,1.4142891,24443.2,0.03377691330035946,170.06978959631053
1000,2,dynamic,10,1.4095359999999997,24373.6,0.018037876938388417,78.88557113524205
1000,2,dynamic,50,1.4965005,24340.4,0.03421137777033313,48.016663774152406
1000,4,static,0,1.2659972,24622.4,0.018590303707996712,64.77859728850777
1000,4,static,1,0.7271524,24657.6,0.0244002643209727,60.99034531974895
1000,4,static,4,0.7360363999999999,24640.8,0.03831813114846691,67.48300197498297
1000,4,static,10,0.7198180999999999,24690.8,0.007474652774544119,83.03252374822772
1000,4,static,50,0.8128539000000001,24659.6,0.01123665563580988,61.28838933000823
1000,4,dynamic,0,0.7001401,24641.6,0.0026569435844803146,34.056162764207926
1000,4,dynamic,1,0.7034917,24641.2,0.009434574618568295,48.26040475034028
1000,4,dynamic,4,0.7092767999999999,24670.8,0.004383110458212152,67.59487160034159
1000,4,dynamic,10,0.7245844,24887.6,0.018427926194290633,633.5380721700069
1000,4,dynamic,50,0.8088513,24638.8,0.009282205701113181,84.05395092835712
1000,6,static,0,1.1577653,24659.6,0.3796928304657888,50.04708893743083
1000,6,static,1,0.48308260000000003,24654.4,0.006198590130021507,62.2025365684998
1000,6,static,4,0.4793017999999999,24645.6,0.005798552880772158,46.118687463254346
1000,6,static,10,0.4934481,24670.4,0.0044192145468523085,61.80111469688696
1000,6,static,50,0.6072097000000001,24631.2,0.00667304032074003,56.12050526421792
1000,6,dynamic,0,0.4737444999999999,24625.2,0.0027899009639929693,44.62386008503622
1000,6,dynamic,1,0.4710927,24648.0,0.0028384406536766764,53.86402633793109
1000,6,dynamic,4,0.4772374000000001,24676.8,0.00348341298792498,52.89150320336066
1000,6,dynamic,10,0.49068110000000004,24861.6,0.004440963170054207,676.7115256066568
1000,6,dynamic,50,0.6000574000000001,24651.2,0.006576977052989897,64.68522070595243
1000,8,static,0,0.6985399,24657.6,0.010040483725066912,60.81520277766809
1000,8,static,1,0.35735300000000003,24655.2,0.0070773961470460426,79.28121537357454
1000,8,static,4,0.3629706,24653.2,0.008086088385478966,49.78353141351064
1000,8,static,10,0.3770814,24696.8,0.00595777218243346,46.372405587806206
1000,8,static,50,0.4811384,24646.0,0.005253341057523946,68.17624219623724
1000,8,dynamic,0,0.34994880000000006,24831.2,0.0007202269395436764,651.6080621559763
1000,8,dynamic,1,0.3498375,24673.2,0.0006096445685807461,80.88510369653983
1000,8,dynamic,4,0.35779930000000004,24666.8,0.001521425723896289,56.78967042224023
1000,8,dynamic,10,0.37234849999999997,24664.4,0.0034183342678366876,75.15199413337095
1000,8,dynamic,50,0.478167,24663.6,0.004170139752520958,78.0985132878839
1000,16,static,0,0.49385209999999996,25256.0,0.13419661845503658,973.5579649466749
1000,16,static,1,0.3384696,24634.4,0.022177302802640363,63.8943572538991
1000,16,static,4,0.3753966,24826.0,0.025960677483027626,664.2496184082875
1000,16,static,10,0.3728481,24666.4,0.050474025915316086,40.757276105691304
1000,16,static,50,0.506989,24641.2,0.07084700221996378,79.28682109909565
1000,16,dynamic,0,0.2489639,24628.8,0.05094480187734782,67.13965544544695
1000,16,dynamic,1,0.3125412,24851.6,0.048317920475395744,646.9413849457736
1000,16,dynamic,4,0.29744550000000003,24875.6,0.044736467503841006,633.2209023011725
1000,16,dynamic,10,0.31548119999999996,24640.4,0.08001010359087296,45.311759572494594
1000,16,dynamic,50,0.4233535,24857.6,0.06983328576171807,622.7200548132898
1500,2,static,0,10.792706599999999,51063.6,0.552521230003417,82.93397641765674
1500,2,static,1,7.800798300000001,51062.4,0.09975767540066523,57.848845181981716
1500,2,static,4,7.8686588,51060.8,0.7166345679040794,91.17114553288107
1500,2,static,10,5.8450786,51058.4,0.9401648778266029,86.02221935187572
1500,2,static,50,5.462325699999999,51075.2,0.5353800570186982,75.608347569711
1500,2,dynamic,0,6.942416399999999,51063.2,0.037138340168737946,83.24101553120713
1500,2,dynamic,1,6.884231299999999,51025.6,0.2087138328871748,57.602469082882585
1500,2,dynamic,4,6.2554017,51034.8,0.8451746576105569,60.13466369555731
1500,2,dynamic,10,6.994995700000001,51038.0,0.5262624463643062,64.28409169028092
1500,2,dynamic,50,7.8705719,51039.2,0.048108857501503816,58.05131829300309
1500,4,static,0,5.938775199999999,51256.0,0.10605296531115427,682.5937461054139
1500,4,static,1,3.119307,51083.2,0.21007196097052083,84.21770729616321
1500,4,static,4,3.4295253999999993,51072.0,0.1271231460978772,81.147328291749
1500,4,static,10,3.7897537999999997,51065.2,0.24179171390489518,63.66719022472337
1500,4,static,50,4.2837912,51068.8,0.27032880472483056,75.3728509920294
1500,4,dynamic,0,3.8452216999999997,51027.2,0.17108663757228068,61.35651735734536
1500,4,dynamic,1,3.3952932,51056.4,0.20275475093915804,52.168956286281976
1500,4,dynamic,4,2.8068623,51032.4,0.2750792266457267,69.42173851019417
1500,4,dynamic,10,3.1142328,51061.2,0.1899058696394377,61.276785526367526
1500,4,dynamic,50,4.082983399999999,51041.6,0.2583917963413097,69.23582887494018
1500,6,static,0,4.8016998,51018.4,0.7967136884386455,90.35633163573357
1500,6,static,1,2.5120863000000004,51033.6,0.1555980649451585,78.07005401133864
1500,6,static,4,2.6271566999999996,51024.4,0.06890074828339028,63.84564720219121
1500,6,static,10,2.6793107,51045.2,0.20654932455310632,74.33378176247399
1500,6,static,50,2.5582497,51048.4,0.34021580300746035,83.87185993459838
1500,6,dynamic,0,2.2355026,51225.2,0.3310889397015719,675.0566725180272
1500,6,dynamic,1,2.2162707999999998,51097.2,0.1754356936200714,54.84685750138998
1500,6,dynamic,4,2.173706,51040.0,0.18337824492501217,64.4153190889662
1500,6,dynamic,10,2.2697285000000003,51230.8,0.1820559421113619,690.2445299392898
1500,6,dynamic,50,2.6369842,51074.8,0.08891094084507004,66.5345357272781
1500,8,static,0,3.4562435999999996,51033.2,0.356942212031646,67.46324101975007
1500,8,static,1,1.9174922000000003,51068.8,0.28300172330602114,74.13621097532419
1500,8,static,4,2.006664,51029.6,0.23557112979216188,54.624373884029296
1500,8,static,10,1.3756686,51073.2,0.023515661656767276,46.76370862586119
1500,8,static,50,1.5887312000000002,51044.8,0.019680616000973636,69.91550455927339
1500,8,dynamic,0,1.3163887,51020.0,0.013173856762964729,77.35631842325486
1500,8,dynamic,1,1.3102983000000001,51047.2,0.02994106692988744,66.95404725962759
1500,8,dynamic,4,1.2667768000000001,51025.6,0.007763829106826123,60.932020408904144
1500,8,dynamic,10,1.2981716,51003.6,0.015072033315603625,55.34377411537212
1500,8,dynamic,50,1.5270336,51263.6,0.011586532250850554,614.2643658158197
1500,16,static,0,1.9328343000000001,51236.8,0.2876771336153123,638.1021861739702
1500,16,static,1,0.953472,51040.8,0.06427709364929314,63.43640735238541
1500,16,static,4,1.1393518,51028.0,0.2591482416617948,66.31909394904474
1500,16,static,10,1.1176266,51032.0,0.09616835086243292,61.44916598294886
1500,16,static,50,1.2955906,51030.8,0.1808255891756228,82.21489456837422
1500,16,dynamic,0,0.7914266999999999,51072.8,0.032940134311437705,71.92094425285462
1500,16,dynamic,1,0.8432662000000001,51046.0,0.1329519785626876,71.58522504291263
1500,16,dynamic,4,0.8304857,50995.6,0.06956508280428242,56.98966767952084
1500,16,dynamic,10,1.0813478,51272.8,0.28205024372492377,674.6714097329982
1500,16,dynamic,50,1.2101523,51046.0,0.14644076292560532,74.36247560280506
